athlete_id,date,communication_type,platform,duration_minutes,contact_id,sentiment
ATH_064,2023-06-07,Call,WhatsApp,30,CONTACT_049,Neutral
ATH_064,2023-03-02,Group chat,WhatsApp,26,CONTACT_051,Neutral
ATH_064,2024-01-15,Email,WhatsApp,0,CONTACT_039,Neutral
ATH_064,2024-09-19,Message,WhatsApp,0,CONTACT_022,Positive
ATH_064,2024-05-28,Email,Phone,0,CONTACT_045,Neutral
ATH_064,2023-04-27,Social media,Instagram,0,CONTACT_046,Neutral
ATH_064,2023-03-26,Email,Instagram,0,CONTACT_024,Positive
ATH_064,2023-04-27,Group chat,Phone,58,CONTACT_035,Positive
ATH_064,2023-06-24,Email,Phone,0,CONTACT_038,Positive
ATH_064,2024-11-24,Social media,Discord,0,CONTACT_012,Neutral
ATH_064,2023-09-30,Social media,WhatsApp,0,CONTACT_003,Positive
ATH_064,2023-09-14,Email,Email,0,CONTACT_039,Positive
ATH_064,2024-02-03,Call,Phone,38,CONTACT_053,Positive
ATH_064,2024-08-15,Message,WhatsApp,0,CONTACT_064,Neutral
ATH_064,2024-10-27,Call,WhatsApp,12,CONTACT_015,Negative
ATH_064,2023-09-06,Social media,Instagram,0,CONTACT_018,Neutral
ATH_064,2023-11-02,Email,Phone,0,CONTACT_046,Negative
ATH_064,2023-04-02,Message,Phone,0,CONTACT_022,Neutral
ATH_064,2023-03-04,Email,Discord,0,CONTACT_065,Negative
ATH_064,2024-03-02,Call,Discord,26,CONTACT_024,Neutral
ATH_064,2023-05-02,Email,Email,0,CONTACT_069,Positive
ATH_064,2023-02-10,Message,Phone,0,CONTACT_069,Neutral
ATH_064,2024-10-27,Call,Email,21,CONTACT_055,Neutral
ATH_064,2023-06-28,Social media,Instagram,0,CONTACT_032,Negative
ATH_064,2023-01-21,Call,Discord,15,CONTACT_048,Negative
ATH_064,2024-09-06,Message,Strava,0,CONTACT_004,Neutral
ATH_064,2023-08-03,Email,Discord,0,CONTACT_012,Neutral
ATH_064,2024-02-09,Group chat,Instagram,31,CONTACT_044,Neutral
ATH_064,2023-04-02,Message,WhatsApp,0,CONTACT_026,Positive
ATH_064,2023-01-28,Call,Email,59,CONTACT_057,Positive
ATH_064,2024-10-29,Call,Discord,49,CONTACT_044,Neutral
ATH_064,2023-02-25,Group chat,WhatsApp,38,CONTACT_037,Neutral
ATH_064,2023-05-20,Email,Strava,0,CONTACT_067,Positive
ATH_064,2023-05-07,Group chat,Phone,27,CONTACT_049,Negative
ATH_064,2024-04-23,Social media,Instagram,0,CONTACT_020,Neutral
ATH_064,2023-04-23,Social media,WhatsApp,0,CONTACT_066,Neutral
ATH_064,2024-07-26,Email,Discord,0,CONTACT_009,Neutral
ATH_064,2023-10-09,Email,Email,0,CONTACT_012,Negative
ATH_064,2023-07-01,Group chat,WhatsApp,42,CONTACT_053,Neutral
ATH_064,2024-03-09,Social media,Strava,0,CONTACT_053,Positive
ATH_064,2023-07-08,Social media,Phone,0,CONTACT_051,Negative
ATH_064,2023-03-24,Email,Instagram,0,CONTACT_049,Neutral
ATH_064,2023-02-07,Call,Email,21,CONTACT_062,Positive
ATH_064,2023-09-05,Message,Discord,0,CONTACT_055,Positive
ATH_064,2023-08-05,Social media,Email,0,CONTACT_061,Positive
ATH_064,2024-09-26,Group chat,Instagram,38,CONTACT_015,Neutral
ATH_064,2023-11-16,Social media,Strava,0,CONTACT_022,Negative
ATH_064,2023-05-05,Social media,Discord,0,CONTACT_033,Positive
ATH_064,2023-05-31,Social media,Strava,0,CONTACT_025,Neutral
ATH_064,2023-04-05,Social media,WhatsApp,0,CONTACT_043,Positive
ATH_064,2023-10-02,Message,Email,0,CONTACT_042,Neutral
ATH_064,2023-10-12,Email,Phone,0,CONTACT_027,Positive
ATH_064,2023-12-25,Group chat,Email,20,CONTACT_008,Neutral
ATH_064,2023-08-12,Email,Discord,0,CONTACT_064,Neutral
ATH_064,2023-10-18,Call,Strava,60,CONTACT_010,Neutral
ATH_064,2024-08-17,Social media,WhatsApp,0,CONTACT_056,Neutral
ATH_064,2023-06-21,Email,Discord,0,CONTACT_005,Positive
ATH_064,2023-10-10,Email,Phone,0,CONTACT_060,Negative
ATH_064,2023-06-15,Group chat,Phone,21,CONTACT_017,Positive
ATH_064,2023-10-20,Message,Discord,0,CONTACT_063,Positive
ATH_064,2024-05-14,Message,WhatsApp,0,CONTACT_046,Neutral
ATH_064,2024-02-15,Message,Strava,0,CONTACT_047,Positive
ATH_064,2024-07-10,Message,Phone,0,CONTACT_024,Neutral
ATH_064,2023-10-15,Email,Strava,0,CONTACT_007,Positive
ATH_064,2024-06-02,Group chat,Instagram,32,CONTACT_010,Positive
ATH_064,2024-05-15,Group chat,Email,55,CONTACT_037,Negative
ATH_064,2024-10-22,Email,Instagram,0,CONTACT_013,Negative
ATH_064,2024-06-01,Group chat,Instagram,23,CONTACT_052,Positive
ATH_064,2023-09-28,Message,Discord,0,CONTACT_065,Positive
ATH_064,2023-10-03,Social media,Strava,0,CONTACT_050,Positive
ATH_064,2023-04-11,Social media,Phone,0,CONTACT_068,Negative
ATH_064,2023-12-23,Call,Instagram,47,CONTACT_053,Neutral
ATH_065,2024-02-25,Social media,Discord,0,CONTACT_027,Positive
ATH_065,2023-03-16,Group chat,Instagram,27,CONTACT_002,Neutral
ATH_065,2024-07-09,Email,Strava,0,CONTACT_003,Positive
ATH_065,2023-12-08,Social media,Strava,0,CONTACT_021,Positive
ATH_065,2024-11-18,Call,Email,33,CONTACT_012,Negative
ATH_065,2024-11-11,Call,Discord,11,CONTACT_004,Neutral
ATH_065,2024-07-25,Call,Discord,14,CONTACT_025,Negative
ATH_065,2023-11-23,Group chat,Discord,35,CONTACT_004,Positive
ATH_065,2024-01-03,Group chat,Discord,14,CONTACT_015,Positive
ATH_065,2024-02-25,Message,Instagram,0,CONTACT_014,Positive
ATH_065,2024-09-16,Call,WhatsApp,39,CONTACT_003,Positive
ATH_065,2023-05-14,Social media,Strava,0,CONTACT_027,Positive
ATH_065,2024-08-21,Group chat,Email,16,CONTACT_001,Positive
ATH_065,2024-06-18,Social media,Phone,0,CONTACT_002,Positive
ATH_065,2024-11-10,Message,WhatsApp,0,CONTACT_027,Positive
ATH_065,2023-03-06,Social media,WhatsApp,0,CONTACT_025,Positive
ATH_065,2023-05-14,Social media,WhatsApp,0,CONTACT_024,Neutral
ATH_065,2024-05-10,Message,Email,0,CONTACT_016,Positive
ATH_065,2023-10-24,Message,Instagram,0,CONTACT_033,Positive
ATH_065,2023-11-11,Group chat,Email,28,CONTACT_005,Positive
ATH_065,2024-07-06,Email,Discord,0,CONTACT_023,Positive
ATH_065,2024-03-23,Message,Email,0,CONTACT_029,Neutral
ATH_065,2023-06-21,Email,Discord,0,CONTACT_009,Neutral
ATH_065,2024-11-08,Social media,WhatsApp,0,CONTACT_018,Negative
ATH_065,2023-04-30,Message,Discord,0,CONTACT_027,Positive
ATH_065,2024-02-12,Social media,Instagram,0,CONTACT_003,Positive
ATH_065,2023-05-15,Message,Phone,0,CONTACT_007,Neutral
ATH_065,2024-06-30,Call,WhatsApp,56,CONTACT_023,Neutral
ATH_065,2024-03-08,Message,Email,0,CONTACT_015,Positive
ATH_065,2023-01-06,Group chat,Phone,13,CONTACT_029,Positive
ATH_065,2023-06-11,Group chat,Email,32,CONTACT_022,Positive
ATH_065,2023-04-18,Group chat,Email,49,CONTACT_014,Neutral
ATH_065,2024-03-02,Group chat,Phone,55,CONTACT_019,Negative
ATH_065,2024-11-27,Message,Instagram,0,CONTACT_017,Positive
ATH_065,2023-09-22,Message,Instagram,0,CONTACT_021,Positive
ATH_065,2023-01-05,Social media,Discord,0,CONTACT_024,Negative
ATH_065,2023-02-05,Group chat,Strava,43,CONTACT_017,Positive
ATH_065,2024-08-29,Social media,WhatsApp,0,CONTACT_031,Positive
ATH_065,2023-08-11,Call,Phone,5,CONTACT_027,Negative
ATH_065,2024-09-10,Call,Instagram,14,CONTACT_002,Negative
ATH_065,2023-08-07,Message,Strava,0,CONTACT_011,Neutral
ATH_065,2024-02-27,Message,Instagram,0,CONTACT_001,Neutral
ATH_065,2024-12-24,Group chat,Instagram,57,CONTACT_011,Positive
ATH_065,2024-11-08,Email,Phone,0,CONTACT_021,Neutral
ATH_065,2024-02-04,Email,Instagram,0,CONTACT_032,Positive
ATH_065,2024-08-06,Message,Phone,0,CONTACT_023,Positive
ATH_065,2023-11-28,Email,Phone,0,CONTACT_013,Neutral
ATH_065,2023-12-17,Call,Email,52,CONTACT_027,Positive
ATH_065,2023-10-05,Call,Phone,47,CONTACT_001,Negative
ATH_065,2024-08-25,Message,Phone,0,CONTACT_018,Positive
ATH_065,2023-12-21,Call,Discord,53,CONTACT_028,Positive
ATH_065,2023-05-11,Message,Email,0,CONTACT_018,Positive
ATH_065,2024-04-01,Social media,WhatsApp,0,CONTACT_023,Positive
ATH_065,2024-03-16,Group chat,Discord,52,CONTACT_004,Positive
ATH_065,2024-11-26,Call,Discord,34,CONTACT_029,Neutral
ATH_065,2024-01-05,Call,WhatsApp,30,CONTACT_011,Positive
ATH_065,2024-11-09,Group chat,Email,23,CONTACT_016,Positive
ATH_065,2024-08-31,Message,WhatsApp,0,CONTACT_030,Neutral
ATH_065,2023-01-18,Email,Phone,0,CONTACT_020,Negative
ATH_065,2024-02-21,Email,Email,0,CONTACT_002,Neutral
ATH_065,2023-03-18,Message,Instagram,0,CONTACT_030,Neutral
ATH_065,2024-09-21,Social media,Strava,0,CONTACT_029,Positive
ATH_065,2023-01-10,Email,Strava,0,CONTACT_023,Neutral
ATH_065,2024-03-01,Group chat,Discord,50,CONTACT_004,Negative
ATH_065,2024-03-30,Group chat,Phone,29,CONTACT_028,Positive
ATH_065,2023-01-13,Social media,Instagram,0,CONTACT_006,Negative
ATH_065,2024-07-25,Group chat,Phone,33,CONTACT_011,Negative
ATH_065,2023-12-09,Call,WhatsApp,36,CONTACT_010,Positive
ATH_065,2024-01-03,Social media,Email,0,CONTACT_033,Neutral
ATH_065,2023-06-24,Group chat,Email,21,CONTACT_012,Neutral
ATH_065,2024-02-17,Group chat,Instagram,35,CONTACT_033,Neutral
ATH_065,2023-11-02,Call,Strava,5,CONTACT_020,Negative
ATH_065,2023-01-27,Social media,Phone,0,CONTACT_009,Neutral
ATH_065,2024-07-26,Social media,Discord,0,CONTACT_009,Positive
ATH_065,2023-07-24,Social media,Email,0,CONTACT_009,Positive
ATH_065,2023-09-10,Message,Strava,0,CONTACT_030,Neutral
ATH_065,2023-05-29,Email,Strava,0,CONTACT_033,Negative
ATH_065,2023-03-11,Message,Discord,0,CONTACT_024,Negative
ATH_065,2024-11-11,Social media,Strava,0,CONTACT_027,Neutral
ATH_065,2023-01-10,Call,Discord,55,CONTACT_017,Positive
ATH_065,2024-06-19,Social media,WhatsApp,0,CONTACT_011,Positive
ATH_065,2024-05-11,Social media,Phone,0,CONTACT_021,Positive
ATH_065,2024-03-31,Social media,WhatsApp,0,CONTACT_029,Positive
ATH_065,2024-03-09,Group chat,Instagram,10,CONTACT_017,Positive
ATH_065,2024-10-19,Email,Strava,0,CONTACT_012,Neutral
ATH_065,2023-02-25,Social media,WhatsApp,0,CONTACT_003,Neutral
ATH_065,2024-02-12,Message,Strava,0,CONTACT_018,Negative
ATH_065,2023-12-28,Social media,Strava,0,CONTACT_017,Neutral
ATH_065,2024-05-05,Group chat,Phone,23,CONTACT_029,Neutral
ATH_065,2024-01-20,Message,Email,0,CONTACT_010,Positive
ATH_065,2024-12-30,Social media,Phone,0,CONTACT_027,Negative
ATH_065,2023-06-16,Email,Phone,0,CONTACT_008,Positive
ATH_065,2023-01-14,Group chat,Phone,23,CONTACT_014,Positive
ATH_065,2023-01-01,Email,Email,0,CONTACT_008,Positive
ATH_065,2023-10-29,Social media,WhatsApp,0,CONTACT_016,Positive
ATH_065,2023-03-28,Social media,Phone,0,CONTACT_006,Negative
ATH_065,2024-10-07,Group chat,Phone,54,CONTACT_001,Neutral
ATH_065,2023-10-23,Social media,Strava,0,CONTACT_030,Positive
ATH_065,2023-04-07,Email,WhatsApp,0,CONTACT_030,Negative
ATH_065,2024-03-22,Social media,Strava,0,CONTACT_033,Positive
ATH_065,2024-04-20,Social media,WhatsApp,0,CONTACT_012,Neutral
ATH_065,2023-05-19,Group chat,Phone,7,CONTACT_027,Negative
ATH_066,2024-06-05,Social media,Discord,0,CONTACT_034,Negative
ATH_066,2023-02-23,Call,Email,43,CONTACT_038,Positive
ATH_066,2023-03-15,Group chat,WhatsApp,23,CONTACT_028,Positive
ATH_066,2023-07-29,Call,Instagram,26,CONTACT_016,Positive
ATH_066,2024-06-14,Call,Strava,30,CONTACT_040,Positive
ATH_066,2023-01-06,Message,Strava,0,CONTACT_031,Positive
ATH_066,2024-11-11,Group chat,Instagram,38,CONTACT_013,Positive
ATH_066,2024-03-29,Message,Phone,0,CONTACT_036,Negative
ATH_066,2024-02-19,Group chat,WhatsApp,8,CONTACT_028,Neutral
ATH_066,2024-01-26,Email,WhatsApp,0,CONTACT_038,Negative
ATH_066,2024-08-29,Email,Phone,0,CONTACT_023,Neutral
ATH_066,2023-09-09,Group chat,Email,47,CONTACT_015,Positive
ATH_066,2024-12-12,Email,Phone,0,CONTACT_035,Negative
ATH_066,2023-05-30,Social media,Discord,0,CONTACT_006,Positive
ATH_066,2024-02-24,Call,Strava,52,CONTACT_019,Positive
ATH_066,2024-12-16,Call,Email,44,CONTACT_006,Positive
ATH_066,2024-12-04,Email,WhatsApp,0,CONTACT_016,Positive
ATH_066,2023-06-06,Call,WhatsApp,22,CONTACT_020,Positive
ATH_066,2023-10-26,Call,Discord,13,CONTACT_036,Neutral
ATH_066,2023-09-09,Email,WhatsApp,0,CONTACT_008,Positive
ATH_066,2024-03-08,Social media,Email,0,CONTACT_030,Neutral
ATH_066,2024-05-20,Call,Phone,20,CONTACT_007,Negative
ATH_066,2023-01-30,Social media,Strava,0,CONTACT_006,Positive
ATH_066,2023-02-22,Message,Discord,0,CONTACT_037,Positive
ATH_066,2024-02-19,Social media,Discord,0,CONTACT_034,Positive
ATH_066,2024-04-01,Call,WhatsApp,14,CONTACT_014,Neutral
ATH_066,2023-10-27,Call,Phone,14,CONTACT_030,Neutral
ATH_066,2024-08-20,Group chat,Instagram,41,CONTACT_029,Positive
ATH_066,2023-02-09,Call,Email,23,CONTACT_019,Positive
ATH_066,2024-06-21,Social media,Phone,0,CONTACT_020,Negative
ATH_066,2024-07-22,Call,Strava,25,CONTACT_017,Neutral
ATH_066,2024-09-26,Call,Email,44,CONTACT_015,Neutral
ATH_066,2024-10-15,Group chat,Email,14,CONTACT_002,Positive
ATH_066,2024-03-10,Social media,Email,0,CONTACT_015,Positive
ATH_066,2024-07-01,Email,Email,0,CONTACT_004,Positive
ATH_066,2024-09-19,Message,Instagram,0,CONTACT_010,Neutral
ATH_066,2024-05-25,Message,Strava,0,CONTACT_006,Positive
ATH_066,2024-12-15,Email,Strava,0,CONTACT_018,Neutral
ATH_066,2023-10-07,Message,WhatsApp,0,CONTACT_004,Positive
ATH_066,2023-06-10,Message,Strava,0,CONTACT_034,Negative
ATH_066,2024-06-27,Message,Discord,0,CONTACT_017,Neutral
ATH_066,2023-03-09,Group chat,Phone,58,CONTACT_039,Negative
ATH_066,2023-04-03,Email,Discord,0,CONTACT_005,Positive
ATH_066,2023-03-13,Email,WhatsApp,0,CONTACT_007,Neutral
ATH_066,2023-09-28,Message,Email,0,CONTACT_012,Positive
ATH_066,2024-08-22,Message,Strava,0,CONTACT_033,Positive
ATH_067,2024-08-17,Social media,WhatsApp,0,CONTACT_024,Neutral
ATH_067,2024-02-01,Email,Strava,0,CONTACT_025,Neutral
ATH_067,2023-09-23,Group chat,Discord,45,CONTACT_016,Positive
ATH_067,2023-09-07,Email,Email,0,CONTACT_018,Negative
ATH_067,2023-07-30,Email,Discord,0,CONTACT_021,Neutral
ATH_067,2024-05-22,Group chat,Instagram,39,CONTACT_022,Negative
ATH_067,2024-06-02,Message,Discord,0,CONTACT_026,Neutral
ATH_067,2024-11-29,Email,Discord,0,CONTACT_025,Negative
ATH_067,2024-09-03,Message,Phone,0,CONTACT_027,Positive
ATH_067,2024-02-11,Message,Strava,0,CONTACT_021,Neutral
ATH_067,2023-10-06,Group chat,Instagram,19,CONTACT_002,Positive
ATH_067,2024-09-21,Email,Strava,0,CONTACT_025,Negative
ATH_067,2024-07-21,Email,Instagram,0,CONTACT_022,Positive
ATH_067,2023-01-29,Message,Phone,0,CONTACT_016,Neutral
ATH_067,2024-01-16,Call,Instagram,17,CONTACT_018,Positive
ATH_067,2023-11-22,Email,Phone,0,CONTACT_025,Positive
ATH_067,2023-10-18,Call,Strava,7,CONTACT_018,Positive
ATH_067,2024-07-03,Call,WhatsApp,12,CONTACT_027,Positive
ATH_067,2024-10-04,Email,Discord,0,CONTACT_019,Neutral
ATH_067,2023-04-24,Email,Instagram,0,CONTACT_025,Positive
ATH_067,2023-02-12,Message,Email,0,CONTACT_025,Positive
ATH_067,2023-07-18,Message,Email,0,CONTACT_007,Positive
ATH_067,2024-07-25,Message,Email,0,CONTACT_022,Positive
ATH_067,2023-07-06,Message,Discord,0,CONTACT_023,Neutral
ATH_067,2024-09-09,Social media,Phone,0,CONTACT_027,Neutral
ATH_067,2024-01-23,Call,Instagram,8,CONTACT_013,Positive
ATH_067,2024-08-10,Email,Instagram,0,CONTACT_026,Positive
ATH_067,2023-09-19,Message,Strava,0,CONTACT_011,Negative
ATH_067,2024-09-01,Message,WhatsApp,0,CONTACT_027,Negative
ATH_067,2023-05-23,Call,Instagram,9,CONTACT_002,Positive
ATH_067,2024-06-19,Message,Instagram,0,CONTACT_001,Positive
ATH_067,2023-12-22,Social media,Email,0,CONTACT_024,Neutral
ATH_067,2024-03-10,Group chat,WhatsApp,6,CONTACT_023,Positive
ATH_067,2024-09-23,Group chat,Discord,44,CONTACT_003,Positive
ATH_067,2023-01-06,Group chat,Email,31,CONTACT_003,Positive
ATH_067,2023-11-18,Group chat,Phone,25,CONTACT_019,Positive
ATH_067,2023-07-28,Email,Instagram,0,CONTACT_009,Positive
ATH_067,2023-07-01,Social media,Discord,0,CONTACT_012,Positive
ATH_067,2024-01-26,Message,Strava,0,CONTACT_010,Negative
ATH_067,2023-06-27,Email,Email,0,CONTACT_019,Positive
ATH_067,2023-12-01,Group chat,Phone,31,CONTACT_008,Neutral
ATH_067,2023-06-04,Group chat,Phone,55,CONTACT_003,Negative
ATH_067,2023-11-24,Social media,Instagram,0,CONTACT_011,Neutral
ATH_067,2023-10-19,Call,WhatsApp,11,CONTACT_006,Negative
ATH_067,2024-12-24,Group chat,Phone,16,CONTACT_027,Positive
ATH_067,2024-05-28,Message,Instagram,0,CONTACT_001,Positive
ATH_067,2024-02-25,Social media,Phone,0,CONTACT_025,Positive
ATH_067,2024-01-28,Group chat,Phone,12,CONTACT_003,Neutral
ATH_067,2024-04-29,Call,Instagram,40,CONTACT_015,Positive
ATH_067,2024-09-02,Message,WhatsApp,0,CONTACT_021,Neutral
ATH_067,2024-11-27,Message,Email,0,CONTACT_019,Positive
ATH_067,2023-08-17,Call,Instagram,24,CONTACT_003,Neutral
ATH_067,2024-02-23,Social media,WhatsApp,0,CONTACT_006,Neutral
ATH_067,2024-01-27,Email,WhatsApp,0,CONTACT_015,Positive
ATH_067,2024-07-27,Social media,Strava,0,CONTACT_020,Positive
ATH_067,2023-08-29,Social media,WhatsApp,0,CONTACT_021,Negative
ATH_067,2024-01-09,Call,Phone,37,CONTACT_012,Positive
ATH_067,2023-05-02,Email,Email,0,CONTACT_017,Neutral
ATH_067,2023-11-05,Group chat,Phone,18,CONTACT_009,Neutral
ATH_067,2023-06-23,Group chat,Strava,13,CONTACT_020,Neutral
ATH_067,2024-08-15,Social media,WhatsApp,0,CONTACT_012,Positive
ATH_067,2023-10-20,Social media,Phone,0,CONTACT_015,Positive
ATH_067,2024-09-04,Group chat,Phone,50,CONTACT_002,Neutral
ATH_067,2023-02-11,Social media,WhatsApp,0,CONTACT_016,Positive
ATH_067,2024-11-21,Message,Instagram,0,CONTACT_008,Neutral
ATH_067,2024-07-23,Message,WhatsApp,0,CONTACT_022,Negative
ATH_067,2024-06-13,Email,WhatsApp,0,CONTACT_025,Positive
ATH_067,2023-07-03,Email,Instagram,0,CONTACT_017,Neutral
ATH_068,2024-11-19,Group chat,WhatsApp,13,CONTACT_013,Positive
ATH_068,2023-07-08,Social media,Strava,0,CONTACT_011,Positive
ATH_068,2024-03-03,Call,WhatsApp,15,CONTACT_040,Neutral
ATH_068,2023-02-03,Message,Email,0,CONTACT_003,Neutral
ATH_068,2023-06-14,Group chat,WhatsApp,16,CONTACT_010,Positive
ATH_068,2024-06-04,Group chat,Strava,41,CONTACT_030,Neutral
ATH_068,2024-04-17,Group chat,Email,26,CONTACT_021,Positive
ATH_068,2023-05-04,Call,Email,23,CONTACT_014,Neutral
ATH_068,2024-06-04,Message,Strava,0,CONTACT_032,Positive
ATH_068,2023-01-06,Call,Email,31,CONTACT_024,Positive
ATH_068,2024-06-24,Call,WhatsApp,9,CONTACT_039,Negative
ATH_068,2023-08-18,Call,WhatsApp,43,CONTACT_040,Neutral
ATH_068,2023-11-15,Call,Email,21,CONTACT_019,Neutral
ATH_068,2024-12-15,Call,WhatsApp,8,CONTACT_037,Negative
ATH_068,2023-07-01,Email,Email,0,CONTACT_003,Neutral
ATH_068,2024-02-26,Social media,Discord,0,CONTACT_034,Neutral
ATH_068,2023-01-15,Email,Instagram,0,CONTACT_003,Positive
ATH_068,2024-11-06,Email,Discord,0,CONTACT_004,Positive
ATH_068,2023-02-06,Group chat,WhatsApp,31,CONTACT_008,Negative
ATH_068,2024-01-03,Message,Discord,0,CONTACT_030,Neutral
ATH_068,2023-05-26,Group chat,Discord,52,CONTACT_013,Neutral
ATH_068,2024-06-18,Email,WhatsApp,0,CONTACT_037,Positive
ATH_068,2024-10-05,Email,WhatsApp,0,CONTACT_041,Neutral
ATH_068,2023-03-19,Call,Email,9,CONTACT_034,Neutral
ATH_068,2024-03-30,Social media,Strava,0,CONTACT_005,Positive
ATH_068,2023-07-02,Call,Discord,59,CONTACT_039,Positive
ATH_068,2024-12-18,Social media,Phone,0,CONTACT_042,Neutral
ATH_068,2024-09-17,Group chat,Email,45,CONTACT_011,Neutral
ATH_068,2023-11-06,Message,Phone,0,CONTACT_019,Positive
ATH_068,2023-06-13,Message,Strava,0,CONTACT_033,Positive
ATH_068,2024-08-01,Social media,Discord,0,CONTACT_003,Positive
ATH_068,2024-12-21,Social media,Phone,0,CONTACT_007,Positive
ATH_068,2023-02-14,Message,Strava,0,CONTACT_003,Negative
ATH_068,2023-04-22,Message,Discord,0,CONTACT_024,Positive
ATH_068,2024-09-06,Message,Strava,0,CONTACT_005,Neutral
ATH_068,2024-09-20,Message,Phone,0,CONTACT_016,Neutral
ATH_068,2023-06-14,Social media,Email,0,CONTACT_021,Positive
ATH_068,2024-08-13,Message,Email,0,CONTACT_031,Positive
ATH_068,2024-10-26,Email,WhatsApp,0,CONTACT_040,Positive
ATH_068,2023-05-30,Email,Instagram,0,CONTACT_029,Positive
ATH_068,2023-04-20,Group chat,Discord,34,CONTACT_004,Neutral
ATH_068,2024-08-30,Email,Phone,0,CONTACT_010,Positive
ATH_068,2023-03-24,Call,Instagram,14,CONTACT_021,Positive
ATH_068,2024-04-19,Group chat,Phone,54,CONTACT_038,Positive
ATH_068,2023-03-18,Message,Discord,0,CONTACT_017,Positive
ATH_068,2023-12-27,Email,WhatsApp,0,CONTACT_014,Neutral
ATH_068,2024-11-14,Group chat,Email,7,CONTACT_039,Positive
ATH_068,2024-11-13,Call,Strava,59,CONTACT_036,Neutral
ATH_068,2024-05-03,Call,Discord,27,CONTACT_027,Neutral
ATH_068,2023-11-04,Group chat,Phone,31,CONTACT_009,Positive
ATH_068,2024-10-23,Email,WhatsApp,0,CONTACT_033,Positive
ATH_068,2023-12-27,Social media,Instagram,0,CONTACT_020,Negative
ATH_068,2023-01-18,Group chat,Instagram,33,CONTACT_028,Neutral
ATH_068,2024-10-13,Social media,WhatsApp,0,CONTACT_039,Positive
ATH_068,2024-05-02,Email,Instagram,0,CONTACT_002,Negative
ATH_068,2023-12-17,Email,Strava,0,CONTACT_019,Positive
ATH_068,2023-01-21,Email,Strava,0,CONTACT_013,Positive
ATH_068,2023-01-08,Message,Discord,0,CONTACT_029,Positive
ATH_068,2023-04-12,Call,Discord,13,CONTACT_002,Neutral
ATH_068,2023-03-20,Message,Email,0,CONTACT_019,Positive
ATH_068,2023-10-25,Call,Discord,52,CONTACT_025,Positive
ATH_068,2023-05-04,Group chat,Phone,37,CONTACT_027,Negative
ATH_068,2023-12-10,Group chat,Strava,25,CONTACT_021,Neutral
ATH_068,2023-11-23,Social media,Strava,0,CONTACT_037,Positive
ATH_068,2023-08-11,Group chat,Phone,36,CONTACT_036,Neutral
ATH_068,2023-06-05,Group chat,WhatsApp,55,CONTACT_034,Positive
ATH_068,2023-06-21,Email,Discord,0,CONTACT_027,Negative
ATH_068,2023-03-29,Call,Instagram,54,CONTACT_001,Positive
ATH_068,2023-01-30,Group chat,Strava,19,CONTACT_027,Positive
ATH_068,2024-07-30,Group chat,Email,56,CONTACT_023,Neutral
ATH_068,2023-01-17,Social media,Discord,0,CONTACT_037,Positive
ATH_069,2024-06-22,Call,WhatsApp,40,CONTACT_018,Negative
ATH_069,2024-03-24,Call,Email,23,CONTACT_020,Positive
ATH_069,2024-01-17,Group chat,Phone,25,CONTACT_015,Neutral
ATH_069,2024-01-18,Group chat,Instagram,53,CONTACT_008,Positive
ATH_069,2024-08-01,Group chat,Phone,25,CONTACT_020,Neutral
ATH_069,2023-06-30,Group chat,Email,11,CONTACT_001,Positive
ATH_069,2023-09-29,Group chat,Discord,42,CONTACT_004,Positive
ATH_069,2024-10-28,Call,Email,7,CONTACT_019,Neutral
ATH_069,2023-01-06,Email,Discord,0,CONTACT_002,Neutral
ATH_069,2023-03-05,Social media,Strava,0,CONTACT_013,Positive
ATH_069,2024-07-19,Group chat,WhatsApp,11,CONTACT_018,Positive
ATH_069,2023-11-17,Call,Email,34,CONTACT_011,Neutral
ATH_069,2024-09-12,Group chat,WhatsApp,53,CONTACT_008,Positive
ATH_069,2023-02-01,Call,WhatsApp,22,CONTACT_004,Positive
ATH_069,2023-03-16,Message,Strava,0,CONTACT_008,Positive
ATH_069,2023-06-06,Group chat,Discord,48,CONTACT_006,Neutral
ATH_069,2023-04-13,Email,Phone,0,CONTACT_004,Negative
ATH_069,2023-10-26,Group chat,Instagram,38,CONTACT_024,Neutral
ATH_069,2024-11-23,Social media,Phone,0,CONTACT_013,Positive
ATH_069,2023-06-30,Social media,WhatsApp,0,CONTACT_020,Neutral
ATH_069,2024-04-08,Social media,Strava,0,CONTACT_013,Neutral
ATH_069,2024-11-03,Message,Email,0,CONTACT_004,Negative
ATH_069,2023-04-23,Email,Instagram,0,CONTACT_017,Negative
ATH_069,2023-04-05,Call,Email,26,CONTACT_012,Positive
ATH_069,2023-09-20,Group chat,Discord,35,CONTACT_004,Negative
ATH_069,2024-01-25,Social media,Instagram,0,CONTACT_013,Neutral
ATH_069,2023-05-29,Email,Discord,0,CONTACT_009,Positive
ATH_069,2024-11-19,Email,Instagram,0,CONTACT_018,Negative
ATH_069,2024-03-08,Call,Strava,33,CONTACT_007,Negative
ATH_069,2023-01-10,Group chat,Discord,40,CONTACT_019,Positive
ATH_069,2024-09-14,Call,WhatsApp,21,CONTACT_003,Neutral
ATH_069,2024-06-22,Call,Email,11,CONTACT_012,Neutral
ATH_069,2024-07-03,Email,Strava,0,CONTACT_008,Positive
ATH_069,2024-04-25,Social media,Email,0,CONTACT_022,Negative
