athlete_id,date,activity_type,distance_km,duration_minutes,elevation_gain_m,avg_heart_rate,max_heart_rate,calories_burned
ATH_052,2023-01-04,Football,9.56,103,0,137,155,1113
ATH_052,2023-09-23,Football,10.49,52,0,138,154,533
ATH_052,2023-02-15,Basketball,10.34,108,0,125,146,1390
ATH_052,2024-03-12,Rowing,15.69,129,0,104,124,1222
ATH_052,2023-11-21,Football,14.67,98,0,118,139,1050
ATH_052,2024-02-15,Football,11.36,100,0,150,168,920
ATH_052,2023-02-11,Football,13.82,59,0,105,122,452
ATH_053,2023-03-22,Running,16.79,92,286,111,126,552
ATH_053,2023-03-22,Football,14.54,125,0,134,154,738
ATH_053,2024-01-19,Running,12.27,67,227,134,146,645
ATH_053,2024-01-03,Running,11.96,65,288,127,144,539
ATH_053,2024-03-16,Running,13.79,75,102,153,167,481
ATH_053,2024-04-18,Running,11.17,61,0,117,138,721
ATH_053,2024-09-21,Running,15.49,85,26,149,161,664
ATH_053,2023-07-28,Tennis,9.54,107,0,124,137,1152
ATH_053,2024-02-16,Football,5.15,36,0,128,152,308
ATH_053,2024-05-08,Running,14.02,77,573,116,140,556
ATH_053,2023-10-20,Triathlon,8.12,44,0,137,156,549
ATH_053,2024-04-16,Rowing,9.19,68,0,112,125,275
ATH_053,2023-08-08,Running,12.86,70,75,142,156,480
ATH_053,2023-07-20,Basketball,10.69,62,0,126,149,728
ATH_053,2024-06-18,Running,15.56,85,112,138,159,812
ATH_053,2023-07-10,Rowing,13.39,153,0,144,167,1439
ATH_053,2023-10-17,Running,13.6,74,419,135,146,591
ATH_053,2024-11-05,Running,16.46,90,575,132,151,775
ATH_053,2023-06-19,Running,11.32,62,0,112,135,424
ATH_053,2023-03-08,Running,14.2,78,205,131,155,628
ATH_053,2023-05-31,Triathlon,12.65,96,0,114,126,560
ATH_053,2024-12-11,Cycling,90.94,218,2243,128,143,1525
ATH_053,2023-09-04,Running,18.43,101,419,127,147,838
ATH_053,2023-10-21,Running,17.71,97,31,133,158,469
ATH_053,2024-07-18,CrossFit,8.64,62,0,134,159,523
ATH_053,2024-04-02,Running,17.53,96,417,117,128,813
ATH_053,2024-09-22,Running,15.07,82,18,128,143,548
ATH_053,2023-11-16,Running,11.75,64,298,136,160,633
ATH_053,2024-06-19,Running,19.38,106,148,121,146,558
ATH_053,2024-04-04,Running,18.04,99,28,138,163,587
ATH_053,2023-10-16,Tennis,12.2,74,0,127,139,557
ATH_053,2024-04-13,Tennis,10.26,72,0,116,140,67
ATH_053,2024-05-24,Running,14.26,78,336,131,151,628
ATH_053,2024-05-15,Running,14.76,81,235,122,146,831
ATH_053,2024-07-10,Running,18.08,99,88,118,130,790
ATH_053,2023-06-02,Running,17.76,97,463,145,163,490
ATH_053,2023-04-18,Running,19.34,106,93,140,162,1090
ATH_053,2024-04-06,Running,10.28,56,85,109,122,454
ATH_053,2023-02-13,Running,9.84,54,140,145,156,317
ATH_053,2024-05-17,Cycling,93.47,224,2022,146,158,1192
ATH_053,2024-02-03,Running,15.55,85,25,126,138,516
ATH_053,2023-01-06,Running,11.16,61,119,157,168,435
ATH_053,2024-05-10,CrossFit,7.01,58,0,123,148,492
ATH_053,2023-11-13,CrossFit,5.36,49,0,149,159,256
ATH_053,2024-09-11,Running,12.37,68,189,116,135,610
ATH_053,2023-06-01,Football,11.13,106,0,120,140,841
ATH_053,2024-09-29,Rowing,5.62,43,0,137,156,255
ATH_053,2024-05-08,Running,16.66,91,496,122,136,885
ATH_053,2023-07-15,Running,14.6,80,346,112,126,504
ATH_053,2024-03-22,Running,9.12,50,0,115,139,280
ATH_053,2023-12-25,Running,8.4,46,27,117,127,546
ATH_053,2023-11-05,Rowing,8.51,79,0,116,137,522
ATH_053,2024-12-26,Running,15.06,82,361,143,157,829
ATH_053,2023-02-27,Running,17.23,94,426,148,159,661
ATH_053,2024-06-02,CrossFit,5.14,39,0,129,152,205
ATH_053,2024-08-23,Running,16.09,88,127,120,136,692
ATH_053,2024-04-03,Basketball,15.6,76,0,102,123,664
ATH_053,2023-12-24,Basketball,13.28,69,0,123,143,808
ATH_053,2023-08-24,Running,8.58,47,177,134,147,590
ATH_053,2024-12-19,Running,13.12,72,366,127,138,321
ATH_053,2023-04-22,Running,19.64,108,405,143,159,1007
ATH_053,2024-10-11,Triathlon,17.01,122,0,141,151,1084
ATH_053,2024-09-05,Cycling,70.25,168,1391,100,115,1208
ATH_053,2023-10-12,Running,5.5,30,161,131,155,172
ATH_053,2023-06-02,Running,10.03,55,144,121,135,397
ATH_053,2024-11-14,Running,6.3,34,192,102,127,302
ATH_053,2023-05-02,Football,20.84,116,0,106,118,894
ATH_053,2024-07-15,Running,7.8,42,295,130,143,301
ATH_053,2023-10-28,Running,11.89,65,229,128,145,423
ATH_053,2023-03-12,Running,12.7,69,305,142,161,191
ATH_053,2023-06-23,Running,15.15,83,135,124,144,957
ATH_053,2023-01-24,Running,22.21,122,397,124,135,657
ATH_053,2024-10-13,Running,19.65,108,501,114,133,717
ATH_053,2023-08-13,Rowing,5,52,0,116,139,307
ATH_053,2024-06-06,Triathlon,18.02,119,0,130,148,1079
ATH_053,2024-01-16,Running,12.84,70,205,100,113,367
ATH_053,2023-01-20,Tennis,7.39,63,0,122,133,651
ATH_053,2023-11-17,Cycling,67.27,161,1584,125,150,1592
ATH_053,2024-02-27,Running,22.53,123,301,134,150,835
ATH_053,2024-11-16,Running,13.35,73,0,132,148,332
ATH_053,2023-04-25,Running,20.76,114,160,151,165,858
ATH_053,2023-03-10,Running,20.81,114,181,115,136,661
ATH_053,2023-10-29,Running,13.04,71,268,114,137,646
ATH_053,2023-05-12,Cycling,61.0,146,212,115,129,1016
ATH_053,2024-11-15,Running,18.7,102,92,121,132,812
ATH_053,2024-07-06,Running,12.26,67,83,123,138,634
ATH_053,2024-09-16,Running,18.07,99,467,117,138,1189
ATH_053,2024-06-22,Swimming,1.42,12,0,122,133,57
ATH_053,2023-02-19,Running,18.62,102,580,132,153,861
ATH_053,2024-05-26,Running,20.35,111,304,131,151,870
ATH_053,2024-10-12,Running,13.97,76,172,111,126,295
ATH_053,2024-02-07,Running,10.46,57,140,123,141,542
ATH_053,2024-06-28,CrossFit,10.16,65,0,134,154,614
ATH_053,2024-04-19,Running,10.38,57,180,110,134,587
ATH_053,2024-01-07,Running,12.43,68,206,105,118,493
ATH_053,2023-06-08,Running,21.14,116,116,126,137,725
ATH_053,2023-03-20,Running,14.21,78,166,141,161,213
ATH_053,2023-07-15,Running,18.02,99,852,135,148,847
ATH_053,2023-11-29,Cycling,61.62,147,702,119,137,1407
ATH_053,2024-11-25,Running,21.93,120,0,122,134,1203
ATH_053,2023-04-28,Running,16.54,90,108,128,149,845
ATH_053,2024-12-18,Running,12.71,69,203,119,137,565
ATH_053,2024-04-01,Running,17.62,96,195,111,131,674
ATH_053,2023-02-21,Running,21.27,116,272,121,133,1024
ATH_053,2024-10-16,Running,19.9,109,479,121,133,519
ATH_053,2024-12-31,Running,10.03,55,13,131,147,495
ATH_053,2024-11-03,CrossFit,5.36,39,0,103,120,301
ATH_053,2024-12-31,Rowing,9.29,53,0,138,163,335
ATH_053,2023-06-20,Running,14.27,78,138,138,157,422
ATH_053,2024-01-05,Running,21.24,116,200,129,148,1150
ATH_053,2024-09-05,Running,17.33,95,439,117,142,941
ATH_053,2023-05-10,Running,11.0,60,173,114,131,576
ATH_053,2023-12-09,Running,20.97,115,0,122,146,842
ATH_053,2023-12-27,Triathlon,10.15,81,0,123,137,747
ATH_053,2023-06-07,Basketball,13.94,150,0,129,150,1179
ATH_053,2024-08-29,Running,18.51,101,31,133,153,163
ATH_053,2024-07-18,Running,17.03,93,104,122,137,960
ATH_053,2024-05-04,Basketball,5,59,0,138,157,439
ATH_053,2024-01-10,CrossFit,16.01,190,0,158,171,1488
ATH_053,2023-06-16,Running,25.5,140,554,135,159,1269
ATH_053,2023-08-19,Basketball,13.6,91,0,127,146,885
ATH_053,2024-06-12,Running,8.74,48,122,134,148,587
ATH_053,2024-02-23,Swimming,1.6,20,0,138,162,143
ATH_053,2024-08-12,Running,16.46,90,0,130,145,722
ATH_053,2023-12-21,Running,18.62,102,391,105,126,526
ATH_053,2024-05-18,Running,13.32,73,0,133,153,483
ATH_053,2024-11-14,Rowing,12.42,97,0,138,152,849
ATH_053,2023-08-14,Running,23.31,128,988,118,141,1315
ATH_053,2023-10-18,Cycling,74.97,179,1498,102,122,1602
ATH_053,2023-11-10,Running,13.42,73,161,141,152,666
ATH_053,2023-07-31,Running,15.28,84,140,127,147,607
ATH_053,2023-07-29,Running,14.9,81,101,124,139,376
ATH_053,2024-09-27,Running,11.9,65,126,130,145,414
ATH_053,2024-01-07,Running,13.97,76,106,104,121,691
ATH_053,2024-01-05,Running,14.58,80,15,143,154,698
ATH_053,2023-03-16,CrossFit,18.99,213,0,118,128,1170
ATH_053,2023-05-20,Running,11.03,60,101,136,160,453
ATH_053,2024-12-15,Running,12.7,69,380,135,154,613
ATH_053,2024-08-23,Running,18.28,100,235,111,130,679
ATH_053,2023-12-22,Running,21.14,116,25,139,159,1173
ATH_053,2024-01-16,Running,9.79,53,115,140,161,489
ATH_053,2023-09-07,Basketball,11.34,28,0,158,171,163
ATH_053,2023-12-21,Swimming,1.75,13,0,116,140,130
ATH_053,2023-04-27,Tennis,14.92,117,0,126,145,1213
ATH_053,2023-07-04,Running,12.68,69,205,132,156,571
ATH_053,2023-04-17,Running,28.52,156,387,124,141,1424
ATH_053,2024-07-22,Running,12.03,66,209,130,153,633
ATH_053,2023-03-19,Running,16.76,92,159,156,166,776
ATH_053,2024-01-29,CrossFit,18.38,84,0,140,162,755
ATH_053,2024-01-26,Running,14.04,77,191,146,167,603
ATH_053,2023-12-28,Cycling,55.99,134,783,133,158,1117
ATH_053,2024-06-08,Running,9.09,49,168,130,152,364
ATH_054,2024-12-27,Tennis,12.26,134,0,145,160,1111
ATH_054,2024-03-20,Swimming,3.04,17,0,166,176,169
ATH_054,2024-01-12,CrossFit,13.96,131,0,152,163,1047
ATH_054,2024-05-30,Tennis,13.52,107,0,147,159,591
ATH_054,2023-10-27,Tennis,11.26,84,0,115,134,681
ATH_054,2024-03-29,CrossFit,14.46,133,0,126,145,1356
ATH_054,2024-03-09,Tennis,5,39,0,127,146,273
ATH_054,2024-01-21,Running,11.33,63,285,126,146,682
ATH_054,2023-09-23,Cycling,30.82,72,789,137,162,612
ATH_054,2023-01-10,Tennis,11.61,136,0,135,158,1100
ATH_054,2023-12-29,Tennis,6.26,61,0,142,156,459
ATH_054,2023-08-07,Tennis,5,48,0,146,157,308
ATH_054,2024-07-18,CrossFit,16.01,114,0,134,147,871
ATH_054,2023-10-23,Tennis,5,38,0,147,167,237
ATH_054,2024-12-28,Tennis,7.89,35,0,162,176,278
ATH_054,2024-05-13,Tennis,11.27,94,0,100,125,644
ATH_054,2024-12-09,Tennis,8.52,71,0,147,168,604
ATH_054,2024-02-21,CrossFit,8.56,85,0,138,163,818
ATH_054,2023-09-18,Triathlon,6.16,65,0,133,153,461
ATH_054,2024-10-27,Tennis,18.09,53,0,141,154,410
ATH_054,2024-10-09,Tennis,5,45,0,112,126,357
ATH_054,2023-03-08,Tennis,8.72,61,0,114,134,306
ATH_054,2024-08-04,Tennis,8.06,73,0,112,131,528
ATH_054,2023-08-05,Tennis,10.26,56,0,148,170,358
ATH_054,2023-05-15,Cycling,60.44,141,73,121,135,1090
ATH_054,2024-09-24,Tennis,10.21,79,0,105,118,568
ATH_054,2023-04-21,Tennis,17.36,202,0,139,153,1331
ATH_054,2023-03-19,Tennis,6.12,34,0,100,119,106
ATH_054,2023-12-21,Tennis,10.1,65,0,147,164,585
ATH_054,2024-08-04,Football,17.2,165,0,122,146,1909
ATH_054,2023-07-18,Tennis,17.58,141,0,106,129,1454
ATH_054,2023-10-14,CrossFit,14.57,95,0,124,141,856
ATH_054,2024-01-02,Tennis,10.55,80,0,124,148,623
ATH_054,2024-02-20,Tennis,11.36,112,0,117,140,957
ATH_054,2024-10-08,Tennis,9.54,77,0,129,144,722
ATH_054,2024-12-06,Tennis,19.41,196,0,115,138,1272
ATH_054,2023-11-08,Tennis,10.56,70,0,136,153,501
ATH_054,2023-05-12,Triathlon,16.3,127,0,152,165,1104
ATH_054,2024-03-31,Tennis,8.63,61,0,129,152,382
ATH_054,2024-08-30,Tennis,8.14,79,0,158,171,698
ATH_054,2024-02-08,Tennis,10.11,97,0,155,176,692
ATH_054,2023-10-07,Tennis,10.08,72,0,116,133,176
ATH_054,2024-01-08,Tennis,9.24,87,0,134,152,1009
ATH_054,2024-03-15,Tennis,10.01,95,0,117,132,1118
ATH_054,2023-07-15,CrossFit,5,44,0,133,158,257
ATH_054,2024-01-04,Basketball,5,49,0,156,176,485
ATH_054,2024-09-01,Tennis,9.84,107,0,146,160,972
ATH_054,2024-07-26,Tennis,15.28,111,0,100,120,983
ATH_054,2024-05-01,Tennis,12.45,104,0,119,140,1001
ATH_054,2024-07-01,Tennis,8.54,70,0,125,137,683
ATH_054,2024-12-19,Tennis,13.27,134,0,123,134,1105
ATH_054,2023-05-16,Tennis,14.0,112,0,125,142,1053
ATH_054,2024-06-11,Tennis,5.11,18,0,143,163,127
ATH_054,2023-04-13,Tennis,15.51,71,0,143,162,692
ATH_054,2023-09-04,Tennis,7.21,56,0,142,163,470
ATH_054,2023-03-28,Tennis,8.51,66,0,132,149,462
ATH_054,2024-07-11,Tennis,11.04,47,0,125,150,418
ATH_054,2023-10-04,Tennis,7.14,39,0,131,147,496
ATH_054,2024-06-14,Tennis,7.98,50,0,143,162,391
ATH_054,2023-06-11,Tennis,16.95,130,0,121,145,936
ATH_054,2024-09-05,Tennis,11.17,81,0,127,145,626
ATH_054,2024-05-14,Tennis,9.22,101,0,121,136,803
ATH_054,2024-11-10,CrossFit,7.41,28,0,128,143,196
ATH_054,2024-12-20,Tennis,7.51,41,0,100,117,266
ATH_054,2024-10-02,Tennis,15.08,116,0,126,142,922
ATH_054,2024-11-29,Tennis,8.77,45,0,136,149,486
ATH_054,2023-08-25,Tennis,12.92,109,0,116,134,932
ATH_054,2024-08-04,Tennis,17.78,118,0,157,176,1026
ATH_054,2023-08-13,Tennis,5.42,36,0,154,167,255
ATH_054,2023-11-13,Tennis,10.47,84,0,110,120,785
ATH_054,2024-03-08,CrossFit,16.17,142,0,143,165,685
ATH_054,2023-03-16,Tennis,5,30,0,136,149,229
ATH_054,2024-10-12,Tennis,7.06,17,0,106,125,88
ATH_054,2023-05-24,Triathlon,17.3,145,0,100,124,1121
ATH_054,2023-03-18,Tennis,7.71,58,0,138,160,314
ATH_054,2024-12-13,Tennis,13.7,137,0,129,141,844
ATH_054,2024-12-05,Tennis,13.05,99,0,128,151,766
ATH_054,2023-09-19,Tennis,12.53,121,0,140,154,1127
ATH_054,2024-05-12,Tennis,10.12,73,0,130,148,651
ATH_054,2023-12-29,Football,13.94,81,0,167,176,397
ATH_054,2023-12-02,Tennis,5,47,0,144,157,418
ATH_054,2024-11-22,Tennis,17.69,95,0,136,152,801
ATH_054,2023-05-19,Tennis,5,35,0,127,144,239
ATH_054,2024-04-25,Swimming,2.43,14,0,130,151,112
ATH_054,2023-04-27,Tennis,13.47,96,0,124,146,955
ATH_054,2024-10-09,Triathlon,15.38,98,0,136,147,528
ATH_054,2024-12-02,Football,13.6,64,0,138,150,392
ATH_054,2023-08-26,Tennis,8.45,78,0,114,134,847
ATH_054,2024-08-10,Tennis,8.89,64,0,119,129,502
ATH_054,2023-09-15,Cycling,44.41,104,0,138,152,1057
ATH_054,2023-04-15,Tennis,14.2,113,0,116,129,950
ATH_054,2023-11-02,Cycling,92.42,216,2533,119,134,1000
ATH_054,2023-01-27,Swimming,2.76,23,0,114,127,144
ATH_054,2024-10-19,Tennis,15.86,113,0,100,125,850
ATH_054,2023-09-07,Basketball,10.05,63,0,128,151,579
ATH_054,2024-09-05,Tennis,12.61,104,0,133,149,886
ATH_054,2024-04-13,Tennis,5.09,59,0,100,122,529
ATH_054,2023-03-14,Tennis,11.85,105,0,160,176,941
ATH_054,2024-08-28,Triathlon,10.6,99,0,137,150,858
ATH_054,2024-04-07,Tennis,14.71,151,0,100,113,1794
ATH_054,2024-12-29,Tennis,5.69,47,0,134,159,341
ATH_054,2024-10-04,Tennis,14.12,87,0,141,161,923
ATH_054,2023-02-10,Tennis,5,33,0,129,151,368
ATH_054,2024-09-22,Tennis,8.24,50,0,161,173,488
ATH_054,2024-02-17,Running,12.91,72,0,135,153,526
ATH_054,2024-08-14,Tennis,9.36,88,0,112,131,702
ATH_054,2023-10-03,Tennis,17.06,207,0,130,140,1122
ATH_054,2023-05-30,Basketball,11.07,117,0,136,158,916
ATH_054,2024-01-09,Tennis,14.3,112,0,137,162,686
ATH_054,2024-02-16,Tennis,6.82,44,0,149,169,376
ATH_054,2024-07-27,Swimming,3.03,24,0,113,125,198
ATH_054,2023-03-19,Tennis,5.41,31,0,116,128,171
ATH_054,2023-04-02,Cycling,77.15,180,1419,130,146,1999
ATH_054,2024-09-14,Tennis,11.12,90,0,129,151,1009
ATH_054,2024-10-11,Tennis,14.4,100,0,146,168,565
ATH_054,2023-04-27,Running,21.95,123,207,142,156,650
ATH_054,2023-07-21,CrossFit,15.66,149,0,133,144,737
ATH_054,2024-02-04,Swimming,1.28,11,0,133,153,63
ATH_054,2024-05-09,Tennis,5,31,0,126,144,198
ATH_054,2023-10-05,Tennis,16.23,119,0,124,144,884
ATH_054,2024-12-18,Tennis,7.68,46,0,137,150,461
ATH_054,2023-08-20,Tennis,16.63,117,0,125,137,459
ATH_054,2024-08-26,Swimming,3.22,29,0,150,162,210
ATH_054,2023-08-29,Tennis,13.03,85,0,103,120,857
ATH_054,2023-03-09,Tennis,13.16,114,0,124,137,551
ATH_054,2024-11-10,Tennis,11.47,51,0,165,176,407
ATH_054,2024-03-08,Tennis,17.9,153,0,111,125,1157
ATH_054,2023-07-15,Basketball,13.27,114,0,131,142,1057
ATH_054,2024-01-21,Tennis,5,44,0,124,138,445
ATH_054,2023-10-01,Tennis,8.26,78,0,144,159,507
ATH_054,2023-09-20,Tennis,10.53,114,0,135,154,924
ATH_054,2023-10-27,Rowing,12.81,70,0,125,139,523
ATH_054,2024-09-04,Cycling,47.66,111,998,155,170,616
ATH_054,2023-06-08,Tennis,14.22,95,0,126,146,505
ATH_054,2024-04-21,Rowing,10.72,58,0,100,121,525
ATH_054,2023-03-28,Tennis,5,26,0,146,158,307
ATH_054,2024-11-25,Rowing,6.37,34,0,144,162,301
ATH_054,2023-11-17,Tennis,12.52,95,0,145,170,981
ATH_054,2024-09-29,Tennis,14.78,109,0,134,159,855
ATH_054,2023-09-29,Tennis,19.87,214,0,123,147,2023
ATH_054,2024-01-29,Tennis,12.6,54,0,136,158,322
ATH_054,2024-09-03,CrossFit,5,45,0,136,147,249
ATH_054,2024-07-17,Running,15.68,88,199,129,139,882
ATH_054,2024-03-05,Tennis,8.76,52,0,125,138,285
ATH_054,2024-11-25,Tennis,13.46,125,0,122,136,841
ATH_054,2024-02-24,CrossFit,8.71,63,0,111,126,602
ATH_054,2024-04-17,Tennis,6.72,52,0,114,133,496
ATH_054,2023-05-17,Tennis,12.1,81,0,132,150,557
ATH_054,2024-04-19,Tennis,6.3,87,0,122,135,242
ATH_054,2023-03-25,Tennis,9.3,60,0,111,130,666
ATH_054,2024-08-09,Tennis,6.99,84,0,122,136,577
ATH_054,2024-11-24,Rowing,10.0,80,0,121,138,679
ATH_054,2024-11-02,Tennis,15.25,117,0,136,158,801
ATH_054,2024-02-21,Tennis,15.48,131,0,137,149,893
ATH_054,2023-12-01,Tennis,7.87,43,0,127,139,398
ATH_054,2023-04-20,Tennis,5,41,0,167,176,443
ATH_054,2023-06-04,Basketball,16.3,204,0,137,150,2131
ATH_054,2023-01-30,Tennis,5,58,0,125,149,566
ATH_054,2023-11-16,Tennis,5.42,41,0,117,135,398
ATH_054,2024-10-31,Tennis,11.09,119,0,106,120,923
ATH_054,2024-05-22,Tennis,13.78,106,0,116,138,653
ATH_054,2023-09-04,Tennis,13.31,67,0,136,160,638
ATH_054,2023-04-23,Tennis,9.91,87,0,124,137,781
ATH_054,2024-11-29,Running,18.6,104,445,116,128,724
ATH_054,2024-12-24,Football,16.11,108,0,112,130,742
ATH_054,2023-12-19,Tennis,13.58,110,0,116,130,1215
ATH_054,2024-07-09,Tennis,17.66,128,0,125,136,638
ATH_055,2023-05-05,Football,17.25,149,0,115,131,1071
ATH_055,2023-04-13,Running,7.13,41,29,129,146,219
ATH_055,2024-10-04,Football,12.62,87,0,162,184,700
ATH_055,2024-12-28,CrossFit,13.4,80,0,119,135,593
ATH_055,2024-03-01,Football,17.35,134,0,107,129,1218
ATH_055,2023-11-08,Swimming,2.1,13,0,119,140,131
ATH_055,2024-07-06,Football,12.42,125,0,147,159,608
ATH_055,2023-04-03,Football,12.83,137,0,139,153,1027
ATH_055,2023-12-11,Football,20.7,202,0,141,154,1477
ATH_055,2023-11-01,Football,8.18,61,0,143,161,507
ATH_055,2023-12-19,Football,14.3,106,0,149,162,221
ATH_055,2023-04-21,Football,6.54,68,0,124,144,558
ATH_055,2024-11-08,Football,5,53,0,110,124,401
ATH_055,2023-07-18,Football,8.37,42,0,149,160,266
ATH_055,2023-01-11,Football,5,42,0,163,182,367
ATH_055,2024-08-06,Football,13.03,141,0,166,184,466
ATH_055,2023-03-05,Football,15.36,211,0,156,181,1995
ATH_055,2024-02-29,Triathlon,9.18,87,0,150,163,749
ATH_055,2024-01-28,Football,5,45,0,148,158,542
ATH_055,2024-09-18,Football,20.03,131,0,118,135,734
ATH_055,2024-12-07,Cycling,80.36,181,936,134,144,1615
ATH_055,2024-06-30,CrossFit,13.51,120,0,118,133,1101
ATH_055,2024-08-24,Football,9.02,64,0,118,130,563
ATH_055,2024-09-23,CrossFit,15.41,82,0,100,123,308
ATH_055,2023-11-18,Football,17.61,164,0,126,142,1218
ATH_055,2023-12-01,Football,15.82,112,0,165,180,801
ATH_055,2024-07-27,Football,14.75,78,0,159,173,535
ATH_055,2024-12-29,Football,13.24,113,0,135,155,940
ATH_055,2024-06-17,Football,10.03,109,0,126,147,909
ATH_055,2023-02-24,Basketball,18.84,153,0,146,163,1692
ATH_055,2023-11-07,Football,5,55,0,141,164,237
ATH_055,2024-11-24,CrossFit,9.7,84,0,141,162,784
ATH_055,2023-12-05,Football,15.22,101,0,160,185,976
ATH_055,2024-04-02,Football,5,44,0,116,128,486
ATH_055,2023-04-22,Football,10.29,99,0,145,163,820
ATH_055,2023-08-30,Football,11.96,110,0,129,141,724
ATH_055,2023-09-15,Football,13.03,135,0,131,142,1071
ATH_055,2023-08-18,Football,5,29,0,126,151,254
ATH_055,2024-11-01,Football,8.65,77,0,131,156,425
ATH_055,2023-10-07,Football,10.04,55,0,129,154,368
ATH_055,2024-02-27,Football,15.72,119,0,130,147,731
ATH_055,2024-07-31,Football,9.7,54,0,149,173,482
ATH_055,2023-02-27,Football,17.36,130,0,149,159,1285
ATH_055,2023-07-10,Football,10.95,81,0,139,163,736
ATH_055,2024-03-04,Football,12.58,87,0,115,134,868
ATH_055,2023-12-23,Football,5,47,0,134,147,383
ATH_055,2024-08-05,Football,14.55,151,0,146,158,1188
ATH_055,2024-03-10,Football,7.07,54,0,118,129,443
ATH_055,2024-07-27,Football,6.55,51,0,159,171,219
ATH_055,2024-05-21,Football,7.44,49,0,175,185,344
ATH_055,2023-12-13,Football,5.5,48,0,156,166,306
ATH_055,2024-12-22,Football,11.43,76,0,145,164,491
ATH_055,2023-12-13,Cycling,69.23,156,447,132,149,1603
ATH_055,2023-09-17,Football,5,28,0,126,136,233
ATH_055,2023-11-29,Football,5,42,0,130,143,218
ATH_055,2023-12-07,Football,12.25,95,0,118,138,686
ATH_055,2024-12-04,Football,6.63,51,0,141,157,569
ATH_055,2023-06-20,Football,7.14,33,0,146,169,316
ATH_055,2023-06-14,Football,10.85,127,0,130,149,965
ATH_055,2024-03-24,Football,9.96,72,0,105,118,387
ATH_055,2023-09-03,Football,13.66,135,0,127,143,1201
ATH_055,2023-10-27,Football,7.72,30,0,119,136,199
ATH_055,2024-08-10,Football,10.6,83,0,154,178,648
ATH_055,2023-08-01,Cycling,77.15,174,1367,118,137,1370
ATH_055,2024-04-28,Football,5,33,0,133,149,291
ATH_055,2023-02-20,Football,10.4,117,0,122,141,1030
ATH_055,2023-10-31,Football,9.33,72,0,124,134,642
ATH_055,2024-08-28,Football,9.39,69,0,108,133,567
ATH_055,2024-07-13,Swimming,4.07,31,0,132,157,244
ATH_055,2024-04-06,Football,14.37,140,0,111,123,1249
ATH_055,2023-11-22,Basketball,11.62,115,0,143,157,843
ATH_055,2024-07-17,Basketball,10.89,91,0,144,165,968
ATH_055,2024-01-15,Football,9.47,52,0,144,158,275
ATH_055,2023-06-02,Football,5,29,0,123,136,234
ATH_055,2023-03-10,Rowing,13.28,137,0,141,165,1258
ATH_055,2024-06-04,Football,5.6,46,0,139,154,255
ATH_055,2024-01-13,Triathlon,10.12,83,0,143,164,340
ATH_055,2023-10-05,Running,16.08,93,0,134,156,954
ATH_055,2023-12-03,Football,8.23,59,0,143,164,558
ATH_055,2023-07-19,Football,5,35,0,137,153,226
ATH_055,2024-10-23,Football,6.09,51,0,139,150,552
ATH_055,2024-05-16,Football,5,44,0,152,177,415
ATH_055,2023-04-18,Football,8.5,65,0,119,135,647
ATH_055,2024-03-03,Football,11.17,100,0,143,165,660
ATH_055,2023-03-09,Football,10.56,68,0,146,165,500
ATH_055,2023-06-18,Basketball,7.86,60,0,151,165,554
ATH_055,2023-11-16,Football,14.83,63,0,145,159,273
ATH_055,2024-01-26,Football,7.55,83,0,130,152,829
ATH_055,2023-06-19,Football,25.41,193,0,148,172,1294
ATH_055,2024-02-24,Football,14.64,140,0,158,176,1222
ATH_055,2023-09-18,Football,10.51,91,0,131,147,768
ATH_055,2024-11-07,Football,11.95,123,0,120,144,1330
ATH_055,2023-08-16,Rowing,7.39,40,0,143,164,298
ATH_055,2023-04-25,Football,8.27,58,0,112,125,468
ATH_055,2023-08-07,Football,10.74,92,0,155,171,806
ATH_055,2024-09-11,Football,13.76,132,0,143,155,997
ATH_055,2024-03-28,Cycling,82.98,187,1501,115,134,1464
ATH_055,2023-01-12,CrossFit,12.76,58,0,132,155,684
ATH_055,2024-12-25,Football,11.11,99,0,111,123,712
ATH_055,2024-07-18,Football,9.29,71,0,172,185,481
ATH_055,2024-07-24,Football,12.14,106,0,140,158,999
ATH_055,2023-12-20,Football,5,24,0,120,131,319
ATH_055,2023-04-11,Football,11.63,78,0,129,144,683
ATH_055,2024-04-27,Football,7.04,69,0,145,156,683
ATH_055,2023-04-08,Football,8.08,59,0,117,132,460
ATH_055,2023-10-01,Football,13.26,129,0,125,139,1280
ATH_055,2024-07-08,Football,6.91,61,0,175,185,782
ATH_055,2023-09-18,Football,17.1,140,0,151,176,1290
ATH_055,2023-02-24,Football,8.45,87,0,114,132,580
ATH_055,2024-06-15,Football,6.55,62,0,147,165,512
ATH_055,2024-08-23,Football,11.23,68,0,148,167,515
ATH_055,2024-11-15,Triathlon,5,31,0,134,145,310
ATH_055,2023-04-22,Swimming,1.94,19,0,152,175,106
ATH_055,2024-08-23,Football,14.35,45,0,125,143,300
ATH_055,2023-09-19,Football,6.52,82,0,148,162,879
ATH_055,2023-02-05,CrossFit,10.44,62,0,146,159,559
ATH_055,2024-11-10,Football,5,49,0,135,152,366
ATH_055,2024-07-25,Football,5.43,49,0,152,174,507
ATH_055,2023-11-16,Football,11.88,93,0,140,150,713
ATH_055,2024-05-06,Swimming,2.46,18,0,108,120,211
ATH_055,2024-09-03,Football,11.61,112,0,100,124,839
