athlete_id,date,energy_level,motivation_level,stress_level,overall_mood,notes
ATH_075,2024-01-16,6,1,7,7,
ATH_075,2023-06-27,9,1,6,8,
ATH_075,2023-08-06,4,3,9,5,Tired from yesterday
ATH_075,2023-06-08,2,2,2,7,
ATH_075,2024-04-11,2,10,8,5,
ATH_075,2024-02-04,10,8,9,3,
ATH_075,2024-10-25,4,7,3,6,
ATH_075,2023-06-21,7,8,9,6,
ATH_075,2024-08-26,2,1,6,7,
ATH_075,2023-11-17,3,1,8,5,
ATH_075,2024-05-08,3,4,10,2,
ATH_075,2023-08-06,1,10,8,1,
ATH_075,2024-05-30,5,6,5,8,
ATH_075,2024-11-02,3,7,4,4,
ATH_075,2024-04-02,10,10,1,5,Recovery day needed
ATH_075,2024-05-10,1,10,3,5,
ATH_075,2024-10-14,2,9,5,8,
ATH_075,2023-07-16,9,6,6,7,
ATH_075,2024-03-04,9,2,2,3,
ATH_075,2023-06-28,9,8,5,4,
ATH_075,2024-12-15,6,3,4,5,
ATH_075,2023-11-28,6,9,2,5,
ATH_075,2023-07-11,4,8,2,7,
ATH_075,2024-12-18,9,7,9,3,Tired from yesterday
ATH_075,2024-12-19,7,9,6,7,
ATH_075,2024-08-19,7,8,2,6,
ATH_076,2023-10-03,5,4,4,9,
ATH_076,2024-05-15,3,6,5,1,
ATH_076,2024-05-26,1,10,9,6,
ATH_076,2024-11-27,5,4,3,1,
ATH_076,2024-01-08,7,4,7,8,
ATH_076,2024-08-23,10,3,10,3,
ATH_076,2023-06-10,10,6,10,6,
ATH_076,2023-10-18,1,7,10,3,
ATH_076,2024-04-14,2,5,1,6,
ATH_076,2023-07-04,10,1,6,10,Struggled with motivation
ATH_076,2023-03-16,1,7,5,8,
ATH_076,2023-12-19,9,7,3,9,
ATH_076,2023-03-24,2,9,9,4,
ATH_076,2023-01-19,8,5,7,6,
ATH_076,2023-03-22,4,4,1,8,Recovery day needed
ATH_076,2023-12-24,7,6,4,9,Recovery day needed
ATH_076,2024-05-12,1,4,7,4,
ATH_076,2024-04-10,8,6,7,3,
ATH_076,2023-03-31,1,9,1,4,Feeling strong
ATH_076,2024-09-02,10,10,5,4,
ATH_076,2024-06-18,7,3,8,6,Good training session
ATH_076,2024-07-19,1,6,8,4,
ATH_076,2024-02-08,9,6,9,4,Struggled with motivation
ATH_076,2024-01-31,10,2,4,4,Recovery day needed
ATH_076,2023-01-08,3,4,5,4,Good training session
ATH_076,2023-02-21,10,7,3,3,
ATH_076,2023-05-28,10,1,10,4,
ATH_076,2023-01-22,8,1,2,8,Struggled with motivation
ATH_076,2024-07-16,8,5,6,5,
ATH_076,2023-04-21,1,9,5,7,
ATH_076,2023-09-24,1,1,5,3,
ATH_076,2023-07-18,3,7,1,10,
ATH_076,2023-01-29,1,9,6,10,
ATH_076,2023-09-10,3,4,10,3,
ATH_076,2023-08-01,3,10,6,10,
ATH_076,2023-05-11,5,5,4,7,Good training session
ATH_076,2023-08-16,2,3,1,9,
ATH_076,2023-10-01,7,3,6,4,Tired from yesterday
ATH_076,2024-01-31,4,6,9,7,Felt great today
ATH_076,2024-01-08,7,5,10,5,
ATH_076,2023-07-20,3,3,10,4,
ATH_076,2024-05-13,3,3,9,3,
ATH_076,2024-06-18,8,9,3,3,
ATH_076,2023-12-25,2,2,10,6,Felt great today
ATH_076,2024-08-31,2,3,5,8,
ATH_076,2023-11-30,4,2,9,3,
ATH_076,2024-06-10,2,1,7,5,
ATH_076,2024-02-01,10,9,4,8,
ATH_076,2024-05-11,1,6,10,2,Good training session
ATH_076,2024-11-17,1,2,4,6,
ATH_076,2023-03-28,2,7,1,4,Recovery day needed
ATH_076,2023-03-23,10,6,10,4,
ATH_076,2024-05-26,7,2,2,10,
ATH_076,2024-02-06,10,3,6,10,
ATH_076,2024-01-09,3,1,6,8,
ATH_076,2024-03-20,6,5,3,5,Recovery day needed
ATH_076,2023-08-12,4,3,1,5,
ATH_076,2024-07-26,9,4,5,7,
ATH_076,2023-12-27,8,9,9,8,
ATH_076,2024-12-02,10,9,3,7,
ATH_076,2024-10-19,3,8,7,10,Struggled with motivation
ATH_076,2024-04-07,2,2,2,8,
ATH_076,2023-06-01,4,6,2,8,Feeling strong
ATH_076,2024-11-27,1,8,7,7,Struggled with motivation
ATH_076,2024-11-04,7,4,9,1,
ATH_076,2023-06-06,3,2,5,8,
ATH_076,2024-03-01,4,3,2,5,
ATH_076,2024-08-02,6,2,1,5,
ATH_076,2023-11-30,10,7,9,6,Recovery day needed
ATH_076,2024-09-26,6,6,9,3,
ATH_076,2024-11-20,1,9,8,4,
ATH_076,2024-07-19,6,3,2,7,
ATH_076,2024-04-25,1,2,10,3,Felt great today
ATH_076,2023-09-18,9,3,5,9,
ATH_076,2024-02-08,8,4,4,7,Struggled with motivation
ATH_076,2023-04-19,8,3,10,3,
ATH_076,2024-07-02,1,1,5,5,
ATH_076,2023-09-08,2,6,9,5,Struggled with motivation
ATH_076,2023-04-11,4,5,5,8,Struggled with motivation
ATH_076,2023-04-30,8,4,6,5,
ATH_076,2024-04-13,10,9,2,9,Feeling strong
ATH_076,2024-04-16,8,5,8,7,
ATH_076,2024-02-16,1,8,2,6,Tired from yesterday
ATH_076,2023-08-06,2,9,4,4,
ATH_077,2024-04-24,9,9,5,3,
ATH_077,2024-05-15,3,8,6,9,
ATH_077,2024-04-08,9,6,9,4,
ATH_077,2024-04-16,4,7,7,5,Feeling strong
ATH_077,2023-08-19,8,5,10,6,
ATH_077,2024-07-05,2,3,7,10,
ATH_077,2024-10-17,6,2,1,7,
ATH_077,2024-08-14,9,10,5,8,
ATH_077,2023-05-11,7,5,10,9,Felt great today
ATH_077,2023-01-14,8,8,3,3,Good training session
ATH_077,2024-01-31,4,8,5,7,
ATH_077,2023-01-06,5,2,6,8,
ATH_077,2023-05-30,10,9,7,6,
ATH_077,2024-08-24,5,6,6,5,
ATH_077,2023-09-20,2,6,10,8,Recovery day needed
ATH_077,2023-01-25,6,5,8,1,
ATH_077,2024-06-07,8,10,2,7,Good training session
ATH_077,2023-03-24,9,8,3,2,
ATH_077,2024-03-04,4,4,9,6,
ATH_077,2024-11-30,1,7,10,4,
ATH_077,2024-05-12,5,9,4,6,
ATH_077,2023-01-22,1,7,8,1,
ATH_077,2024-02-03,4,2,6,9,Tired from yesterday
ATH_077,2023-03-11,7,5,3,9,
ATH_077,2024-04-18,4,5,5,4,
ATH_077,2024-05-23,4,3,6,8,
ATH_077,2024-12-04,5,10,9,7,
ATH_077,2024-11-29,8,1,6,5,
ATH_077,2023-08-27,4,5,2,7,
ATH_077,2023-08-17,10,7,7,8,
ATH_077,2024-10-05,4,2,9,5,
ATH_077,2024-04-04,2,4,7,7,
ATH_077,2023-04-01,7,8,3,6,
ATH_077,2024-01-24,4,1,10,2,
ATH_077,2024-05-01,5,1,10,5,
ATH_077,2024-06-22,10,3,7,6,
ATH_077,2023-05-22,6,1,3,7,
ATH_077,2024-06-11,8,9,2,10,
ATH_077,2024-11-18,3,5,8,5,
ATH_077,2023-05-10,3,2,1,5,Struggled with motivation
ATH_077,2023-05-22,6,2,1,8,
ATH_077,2023-02-19,10,9,7,4,
ATH_077,2024-11-03,3,6,4,5,Feeling strong
ATH_077,2024-09-19,3,10,2,10,Good training session
ATH_077,2023-07-27,5,8,2,5,
ATH_077,2024-12-30,8,9,10,5,Feeling strong
ATH_077,2024-10-31,6,5,3,10,
ATH_077,2023-05-06,2,9,7,7,Recovery day needed
ATH_077,2024-01-30,5,9,6,8,Recovery day needed
ATH_077,2023-10-03,9,3,6,6,Good training session
ATH_077,2024-06-18,3,8,3,7,Feeling strong
ATH_077,2024-06-25,7,5,4,10,Felt great today
ATH_077,2024-11-23,3,8,2,5,
ATH_077,2023-09-11,7,2,3,10,Struggled with motivation
ATH_077,2023-09-27,10,10,5,6,
ATH_077,2023-05-15,7,10,5,6,
ATH_077,2023-11-12,1,6,10,2,
ATH_077,2023-02-26,2,4,1,9,
ATH_077,2023-02-08,10,2,8,6,Good training session
ATH_077,2024-05-15,4,6,5,8,
ATH_077,2024-01-21,7,5,7,7,
ATH_077,2024-06-20,5,2,7,6,Good training session
ATH_077,2024-12-12,7,8,1,7,
ATH_077,2024-07-10,5,7,2,5,
ATH_077,2023-07-14,5,4,8,2,Feeling strong
ATH_077,2024-08-29,5,1,9,5,Tired from yesterday
ATH_077,2023-12-03,4,6,7,8,
ATH_077,2023-04-25,3,10,8,4,
ATH_077,2023-12-01,10,1,6,4,Struggled with motivation
ATH_077,2024-05-11,9,2,8,2,
ATH_077,2024-07-17,1,5,10,3,
ATH_077,2024-04-27,3,1,2,7,Felt great today
ATH_077,2024-01-31,6,4,7,4,Good training session
ATH_077,2024-04-09,1,10,9,4,
ATH_077,2024-09-17,8,7,5,6,
ATH_077,2024-09-10,8,8,1,4,Struggled with motivation
ATH_077,2023-11-06,3,8,4,8,
ATH_077,2023-03-05,8,6,8,5,
ATH_077,2024-07-23,7,9,3,6,
ATH_077,2023-07-01,8,9,4,9,
ATH_077,2023-03-05,8,3,4,5,
ATH_077,2023-06-11,6,1,4,5,
ATH_077,2023-01-08,10,9,9,1,
ATH_077,2023-08-04,5,7,4,7,Recovery day needed
ATH_077,2023-08-17,6,3,3,8,
ATH_077,2023-12-06,8,6,10,4,
ATH_077,2023-05-10,6,5,6,4,
ATH_077,2023-02-10,8,4,9,5,
ATH_077,2024-07-05,6,10,4,6,
ATH_077,2023-10-02,6,6,2,6,Tired from yesterday
ATH_077,2023-07-15,10,3,3,2,
ATH_077,2023-12-01,2,1,2,7,
ATH_077,2023-03-04,6,5,2,7,
ATH_077,2024-03-23,7,3,9,4,
ATH_077,2023-08-01,8,2,6,4,
ATH_077,2024-06-26,3,3,1,7,
ATH_077,2024-05-10,3,3,8,2,Tired from yesterday
ATH_077,2024-04-09,9,9,6,7,
ATH_077,2024-09-22,10,7,1,8,
ATH_077,2024-06-15,6,7,3,9,
ATH_077,2024-05-13,8,10,4,10,Recovery day needed
ATH_077,2023-07-12,7,5,6,4,Recovery day needed
ATH_077,2023-07-02,9,1,6,9,Good training session
ATH_077,2023-11-28,10,10,9,2,
ATH_078,2023-01-22,9,2,1,9,
ATH_078,2024-04-02,5,6,4,8,
ATH_078,2023-07-23,8,2,9,7,
ATH_078,2023-10-15,5,9,2,10,
ATH_078,2023-09-19,10,8,3,7,
ATH_078,2024-03-27,7,10,1,5,
ATH_078,2024-10-08,6,2,2,6,
ATH_078,2024-05-06,6,8,9,2,
ATH_078,2023-01-24,4,10,5,8,
ATH_078,2023-11-06,7,5,10,4,
ATH_078,2023-06-28,7,2,9,7,Recovery day needed
ATH_078,2024-11-03,6,8,9,5,
ATH_078,2023-09-08,1,2,10,4,
ATH_078,2024-01-20,4,5,1,6,Recovery day needed
ATH_078,2024-07-22,9,7,8,3,
ATH_078,2023-07-13,7,7,4,8,
ATH_078,2024-10-04,1,3,7,6,
ATH_078,2024-06-03,9,8,3,10,Recovery day needed
ATH_078,2024-11-16,6,10,7,6,
ATH_078,2024-12-25,5,1,4,5,
ATH_078,2023-09-04,7,10,9,6,
ATH_078,2024-10-14,2,9,7,5,Felt great today
ATH_078,2023-09-29,3,4,8,2,
ATH_078,2024-11-01,4,1,4,7,Feeling strong
ATH_078,2023-04-05,5,4,10,3,Tired from yesterday
ATH_078,2023-02-24,5,10,2,7,
ATH_078,2024-11-01,2,7,5,7,Recovery day needed
ATH_078,2023-11-29,5,5,2,9,
ATH_078,2023-11-06,5,9,9,6,
ATH_078,2024-08-16,2,5,1,8,
ATH_078,2024-08-25,1,10,5,4,
ATH_078,2024-02-27,7,4,3,6,Tired from yesterday
ATH_078,2024-04-16,9,7,9,5,
ATH_078,2024-02-28,8,6,1,3,
ATH_078,2024-08-14,10,8,4,6,
ATH_078,2023-08-03,7,9,5,7,
ATH_078,2024-05-22,3,7,1,1,Tired from yesterday
ATH_078,2024-03-17,9,9,10,4,
ATH_078,2023-06-12,7,3,6,6,
ATH_078,2024-08-02,9,4,4,8,
ATH_078,2023-03-24,4,4,10,5,Tired from yesterday
ATH_078,2024-11-22,7,2,2,9,
ATH_078,2024-09-09,2,6,1,7,
ATH_078,2024-03-15,10,9,9,4,
ATH_078,2024-04-18,5,6,5,8,
ATH_078,2023-10-15,4,1,9,8,
ATH_078,2023-09-10,10,10,7,7,
ATH_078,2023-10-21,3,6,2,10,
ATH_078,2024-09-10,5,5,6,6,
ATH_078,2024-11-19,3,9,10,6,Recovery day needed
ATH_078,2024-06-19,1,4,10,1,
ATH_078,2024-12-25,9,7,10,7,
ATH_078,2023-02-15,9,9,5,6,
ATH_078,2024-10-24,6,4,6,7,
ATH_078,2023-01-30,9,8,5,7,Feeling strong
ATH_078,2024-08-19,6,10,8,3,
ATH_078,2024-05-25,9,2,3,7,
ATH_078,2023-10-26,7,4,4,4,Struggled with motivation
ATH_078,2023-02-22,7,10,2,5,
ATH_078,2024-02-20,1,9,9,3,
ATH_078,2024-10-15,7,10,10,3,
ATH_078,2023-06-30,4,10,2,8,
ATH_078,2023-07-27,10,5,5,6,Good training session
ATH_078,2023-12-15,2,4,10,3,
ATH_078,2024-08-01,1,8,6,3,
ATH_078,2024-12-17,3,4,5,4,
ATH_078,2024-12-14,9,7,1,8,Feeling strong
ATH_078,2023-08-11,2,7,7,6,
ATH_078,2024-03-08,1,8,9,6,
ATH_078,2023-11-11,8,8,10,4,
ATH_078,2024-05-02,7,7,4,10,
ATH_078,2023-07-01,1,1,1,4,
ATH_078,2024-09-11,2,4,9,2,
ATH_078,2024-05-17,8,7,8,3,
ATH_078,2023-04-15,6,6,7,7,
ATH_078,2023-10-08,5,6,8,7,Recovery day needed
ATH_078,2023-12-25,6,4,5,6,
ATH_078,2024-11-08,2,4,4,4,
ATH_078,2024-07-26,2,4,2,7,Recovery day needed
ATH_078,2023-07-06,4,7,2,6,
ATH_078,2023-02-27,1,7,5,4,
ATH_078,2023-08-11,2,3,10,7,
ATH_078,2023-07-17,8,7,10,4,Felt great today
ATH_078,2023-05-05,6,4,2,7,
ATH_078,2023-08-10,6,10,9,7,
ATH_078,2023-09-10,2,3,2,6,
ATH_078,2023-09-15,1,3,1,2,Feeling strong
ATH_078,2023-06-21,3,9,8,8,
ATH_078,2024-04-06,10,3,6,5,
ATH_079,2023-11-14,10,4,2,7,Feeling strong
ATH_079,2024-11-09,8,6,4,5,
ATH_079,2023-04-11,10,9,8,4,
ATH_079,2024-03-01,3,6,10,5,
ATH_079,2023-08-14,1,8,8,3,Struggled with motivation
ATH_079,2023-10-15,1,8,6,6,
ATH_079,2023-12-24,7,9,5,10,Tired from yesterday
ATH_079,2023-01-29,8,1,1,7,
ATH_079,2023-07-18,3,5,8,6,
ATH_079,2023-07-27,3,8,8,6,
ATH_079,2024-01-28,9,4,6,8,
ATH_079,2024-01-08,9,7,5,6,
ATH_079,2023-07-20,2,3,5,3,
ATH_079,2023-08-13,1,10,5,9,
ATH_079,2023-08-30,3,7,3,5,Recovery day needed
ATH_079,2024-03-22,6,3,6,5,Struggled with motivation
ATH_079,2023-09-16,4,10,6,8,
ATH_079,2023-02-13,1,3,6,7,
ATH_079,2023-12-31,10,5,2,5,Struggled with motivation
ATH_079,2024-03-06,2,1,1,6,Feeling strong
ATH_079,2023-05-08,6,10,2,4,
ATH_079,2024-12-03,9,5,1,9,
ATH_079,2023-08-23,8,9,1,8,
ATH_079,2024-10-21,7,1,8,5,
ATH_079,2024-05-12,10,4,9,5,
ATH_079,2024-11-28,1,5,3,7,Recovery day needed
ATH_079,2024-11-07,3,3,2,7,
ATH_079,2024-03-30,4,3,5,6,Felt great today
ATH_079,2024-12-05,6,7,1,2,Felt great today
ATH_079,2024-05-14,8,10,7,7,Feeling strong
ATH_079,2024-08-06,7,2,9,2,
ATH_079,2024-01-18,10,7,10,3,
ATH_079,2023-04-23,6,7,2,6,Feeling strong
ATH_079,2023-02-15,3,2,6,5,
ATH_079,2024-11-20,8,9,6,7,
ATH_079,2024-10-07,3,5,4,6,
ATH_079,2024-08-28,10,4,9,5,
ATH_079,2024-02-28,5,5,8,5,Feeling strong
ATH_079,2024-01-17,7,8,10,5,
ATH_079,2023-06-21,6,5,6,6,Struggled with motivation
ATH_079,2024-11-25,5,9,7,8,Struggled with motivation
ATH_079,2024-08-27,1,10,4,9,
ATH_079,2024-11-27,10,1,8,7,
ATH_079,2024-09-20,9,1,7,7,
ATH_079,2023-09-19,9,3,3,10,
ATH_079,2024-12-17,2,4,6,6,
ATH_079,2023-06-09,10,9,9,2,
ATH_079,2023-10-24,9,10,6,8,
ATH_079,2023-06-26,6,3,9,6,Good training session
ATH_079,2024-09-21,7,6,1,6,
ATH_079,2024-03-07,6,10,2,5,
ATH_079,2023-02-22,8,2,9,3,
ATH_079,2024-06-27,4,4,2,3,Feeling strong
ATH_079,2024-11-20,5,6,8,4,
ATH_079,2023-07-07,7,1,6,9,
ATH_079,2023-08-13,10,5,7,7,
ATH_079,2023-02-26,1,6,5,5,Struggled with motivation
ATH_079,2024-06-13,4,3,1,6,Feeling strong
ATH_079,2023-04-19,2,2,4,4,Good training session
ATH_079,2023-02-27,2,8,9,7,
ATH_079,2024-07-24,3,5,2,5,Felt great today
ATH_079,2024-07-29,4,10,3,6,Good training session
ATH_079,2024-07-18,4,10,6,8,
ATH_079,2023-06-13,2,1,8,5,Recovery day needed
ATH_079,2024-09-21,10,7,10,2,
ATH_079,2024-05-01,8,3,1,7,
ATH_079,2023-06-13,1,3,8,5,Tired from yesterday
ATH_079,2023-11-29,3,10,7,9,
ATH_079,2023-07-07,7,6,4,4,
ATH_079,2024-03-23,1,1,8,1,
ATH_079,2024-06-28,1,5,1,8,
ATH_079,2024-07-08,8,1,7,5,Tired from yesterday
ATH_079,2023-02-28,2,5,5,6,
ATH_079,2024-09-26,3,8,2,2,
ATH_079,2023-01-09,10,5,7,4,Good training session
ATH_079,2023-04-19,2,1,3,10,
ATH_079,2024-12-06,9,8,2,5,Struggled with motivation
ATH_079,2023-08-25,6,5,4,9,Struggled with motivation
ATH_080,2024-11-17,2,9,9,1,Recovery day needed
ATH_080,2024-01-22,8,4,8,7,
ATH_080,2023-07-25,3,9,9,4,
ATH_080,2024-06-22,2,2,6,7,
ATH_080,2023-10-17,7,10,10,8,
ATH_080,2023-03-06,8,2,10,6,
ATH_080,2023-11-30,3,1,5,6,Good training session
ATH_080,2023-10-31,8,9,9,3,
ATH_080,2023-03-08,6,6,1,7,Recovery day needed
ATH_080,2023-04-17,6,5,2,9,
ATH_080,2024-11-09,4,4,5,7,
ATH_080,2023-12-07,5,10,7,8,
ATH_080,2024-02-03,7,1,9,6,
ATH_080,2023-04-23,6,7,9,5,Struggled with motivation
ATH_080,2023-01-05,4,1,6,10,
ATH_080,2024-06-24,9,1,3,5,Tired from yesterday
ATH_080,2023-01-21,2,7,3,10,
ATH_080,2023-05-04,4,8,1,7,
ATH_080,2023-05-29,1,6,5,5,
ATH_080,2024-12-28,3,6,3,10,
ATH_080,2024-07-16,5,10,6,6,
ATH_080,2023-11-11,1,2,1,8,
ATH_080,2023-07-16,7,2,8,6,
ATH_080,2023-08-01,6,9,4,6,
ATH_080,2024-01-18,9,7,2,4,
ATH_080,2023-04-20,6,1,5,7,
ATH_080,2024-04-25,5,8,3,5,
ATH_080,2024-06-24,1,8,2,4,
ATH_080,2024-03-06,9,10,3,6,
ATH_080,2023-11-21,7,8,5,7,
ATH_080,2024-11-21,6,1,6,10,Felt great today
ATH_080,2023-02-28,8,9,5,7,
ATH_080,2024-05-21,7,10,4,5,Struggled with motivation
ATH_080,2023-05-14,3,9,3,3,
ATH_080,2024-12-04,7,10,5,7,Feeling strong
ATH_080,2023-11-02,4,9,7,3,
ATH_080,2023-10-12,3,3,3,5,Struggled with motivation
ATH_080,2024-10-13,8,10,10,8,Tired from yesterday
ATH_080,2024-09-20,2,1,2,7,
ATH_080,2023-04-17,7,2,2,9,Good training session
ATH_080,2023-04-13,2,10,2,8,
ATH_080,2023-05-12,9,1,10,7,
ATH_080,2024-03-25,2,6,8,6,Recovery day needed
ATH_080,2023-11-26,6,6,8,4,
ATH_080,2023-04-13,9,1,3,3,
ATH_080,2024-11-18,10,8,8,5,
ATH_080,2024-05-25,8,3,2,10,
ATH_080,2024-03-30,2,7,8,5,
ATH_080,2024-02-07,9,2,8,2,
ATH_080,2024-09-23,3,1,3,3,
ATH_080,2023-12-28,8,1,10,4,Feeling strong
ATH_080,2024-02-20,5,1,8,9,
ATH_081,2023-04-05,6,3,10,7,
ATH_081,2023-08-07,8,6,7,4,Recovery day needed
ATH_081,2024-12-13,4,6,2,5,
ATH_081,2024-03-02,3,1,6,8,
ATH_081,2023-12-05,1,2,8,2,
ATH_081,2024-02-18,6,9,8,3,Tired from yesterday
ATH_081,2024-12-07,2,8,5,5,
ATH_081,2024-01-04,4,8,9,6,
ATH_081,2024-07-04,1,5,7,3,Recovery day needed
ATH_081,2024-03-31,4,3,4,6,
ATH_081,2023-10-07,1,6,10,9,Tired from yesterday
ATH_081,2023-01-09,7,9,3,6,
ATH_081,2023-06-18,1,8,6,4,
ATH_081,2023-04-20,5,5,10,3,
ATH_081,2024-02-11,8,4,9,1,
ATH_081,2024-09-17,4,6,4,7,
ATH_081,2023-12-03,7,6,9,4,
ATH_081,2023-01-14,2,1,7,8,Struggled with motivation
ATH_081,2023-08-28,4,2,1,5,
ATH_081,2024-12-26,5,9,5,8,
ATH_081,2024-02-26,7,4,9,7,
ATH_081,2024-01-14,7,10,7,4,Tired from yesterday
ATH_081,2023-10-11,8,8,7,4,Feeling strong
ATH_081,2024-02-27,6,5,3,8,
ATH_081,2023-01-17,2,3,4,3,
ATH_081,2023-05-20,10,2,10,2,Tired from yesterday
ATH_081,2023-08-10,3,4,1,5,
ATH_081,2023-12-29,3,5,10,4,
ATH_081,2023-08-17,7,3,1,6,
ATH_081,2024-05-10,6,8,10,3,Tired from yesterday
ATH_081,2024-08-21,4,7,10,9,
ATH_081,2024-04-12,7,2,9,3,Recovery day needed
ATH_081,2024-06-14,7,8,10,5,Struggled with motivation
ATH_081,2024-06-08,7,5,3,3,
ATH_081,2024-02-25,6,7,10,3,
ATH_081,2024-03-10,3,1,10,2,
ATH_081,2023-06-15,8,1,3,7,
ATH_081,2023-02-09,3,6,8,5,Feeling strong
ATH_081,2024-06-10,2,4,1,6,Felt great today
ATH_081,2024-12-22,8,4,5,3,Tired from yesterday
ATH_081,2024-10-22,10,1,8,3,
ATH_081,2023-10-29,3,8,3,6,Felt great today
ATH_081,2024-07-31,3,8,1,6,
ATH_081,2024-10-17,8,9,8,3,
ATH_081,2023-12-20,2,6,1,8,
ATH_081,2024-04-14,1,7,3,5,
ATH_081,2024-12-11,8,5,2,6,
ATH_081,2023-11-03,1,3,4,4,Good training session
ATH_081,2023-07-08,3,8,10,2,Tired from yesterday
ATH_081,2024-12-25,10,1,7,8,
ATH_081,2024-12-12,8,2,5,6,
ATH_081,2023-06-08,7,10,6,9,
ATH_081,2023-11-15,8,7,2,3,
ATH_081,2024-07-14,3,7,2,5,
ATH_081,2023-08-17,10,2,7,6,Good training session
ATH_081,2023-12-31,2,3,9,2,Tired from yesterday
ATH_081,2024-11-28,6,9,9,2,Struggled with motivation
ATH_081,2024-09-14,2,5,5,5,
ATH_081,2024-11-29,6,3,9,5,
ATH_081,2024-08-01,5,4,4,6,
ATH_081,2023-03-02,6,9,7,10,Tired from yesterday
ATH_081,2024-02-21,7,2,1,7,
ATH_081,2023-01-08,6,3,6,9,Recovery day needed
ATH_081,2024-08-04,5,6,4,6,Felt great today
ATH_081,2023-09-25,6,1,9,4,Feeling strong
ATH_081,2024-10-22,6,7,2,5,
ATH_081,2023-01-08,5,3,2,8,
ATH_081,2024-11-11,1,6,2,4,
ATH_081,2023-07-30,10,2,4,10,
ATH_081,2024-09-20,3,7,1,5,
ATH_081,2024-03-05,7,3,1,6,Good training session
ATH_081,2023-03-20,3,1,10,9,
ATH_081,2024-10-07,10,7,5,4,
ATH_081,2023-08-28,4,5,1,8,
ATH_081,2024-09-14,10,7,4,6,Good training session
ATH_081,2024-06-30,4,7,7,6,
ATH_081,2023-09-23,6,1,1,7,Recovery day needed
ATH_081,2024-02-02,1,1,9,5,Feeling strong
ATH_081,2023-12-31,4,4,2,5,
ATH_081,2023-01-19,4,10,3,6,
ATH_081,2023-03-15,7,5,3,9,
ATH_081,2023-11-20,9,6,4,5,
ATH_081,2023-06-07,8,3,10,5,
ATH_081,2024-11-17,4,6,3,8,Recovery day needed
ATH_082,2024-01-05,6,7,10,3,Struggled with motivation
ATH_082,2023-01-24,2,3,7,6,
ATH_082,2023-03-03,6,1,8,6,
ATH_082,2024-12-05,10,7,2,6,
ATH_082,2024-08-09,2,8,5,8,
ATH_082,2024-05-29,7,6,4,6,
ATH_082,2024-03-22,5,9,6,6,
ATH_082,2023-02-12,5,9,7,7,
ATH_082,2023-05-17,3,2,6,6,Tired from yesterday
ATH_082,2023-01-20,8,1,6,3,
ATH_082,2023-12-24,4,6,5,7,
ATH_082,2024-01-03,3,2,7,8,
ATH_082,2023-07-10,3,8,6,5,
ATH_082,2024-03-28,10,8,2,8,
ATH_082,2024-02-13,6,8,6,8,Tired from yesterday
ATH_082,2023-10-14,8,6,9,4,
ATH_082,2023-11-29,6,9,10,2,
ATH_082,2023-04-20,3,6,2,3,
ATH_082,2023-01-02,5,8,2,8,
ATH_082,2024-04-06,9,10,7,6,
ATH_082,2023-06-21,8,7,8,6,
ATH_082,2024-04-19,3,7,5,9,
ATH_082,2023-01-13,8,8,2,4,
ATH_082,2024-07-14,8,2,4,5,
ATH_082,2023-10-14,3,4,4,3,
ATH_082,2023-10-29,8,3,6,4,
ATH_082,2023-02-17,9,1,1,8,Recovery day needed
ATH_082,2023-12-17,1,9,8,5,Recovery day needed
ATH_082,2023-02-07,1,10,6,5,Struggled with motivation
ATH_082,2023-04-10,3,4,1,9,
ATH_082,2024-06-03,9,4,10,4,
ATH_082,2024-12-14,3,1,8,1,
ATH_082,2024-11-30,9,7,6,7,
ATH_082,2023-09-13,5,3,5,8,Recovery day needed
ATH_082,2023-01-11,9,7,5,5,
ATH_082,2023-05-24,2,2,10,4,Recovery day needed
ATH_082,2024-02-23,3,6,10,3,
ATH_082,2024-04-05,6,5,5,8,
ATH_082,2024-06-15,6,4,3,3,Recovery day needed
ATH_082,2023-04-01,8,8,5,4,Recovery day needed
ATH_082,2023-11-20,10,2,6,10,
ATH_082,2024-03-13,6,10,8,3,
ATH_082,2024-04-29,8,2,2,7,
ATH_082,2024-02-15,10,3,9,3,
ATH_082,2024-07-24,9,6,9,2,Tired from yesterday
ATH_082,2023-08-18,6,7,6,2,Good training session
ATH_082,2024-02-03,8,10,7,5,Felt great today
ATH_082,2024-02-07,3,4,4,7,
ATH_082,2024-11-23,3,8,4,5,
ATH_082,2023-09-16,10,2,6,6,
ATH_082,2024-03-03,3,9,7,7,
ATH_082,2024-09-24,9,5,10,1,Tired from yesterday
ATH_082,2024-11-29,9,7,8,2,
ATH_082,2023-04-06,3,9,1,10,Good training session
ATH_082,2023-03-24,2,3,4,6,
ATH_082,2024-09-26,4,4,5,5,
ATH_082,2024-01-09,10,7,5,8,
ATH_082,2023-02-27,3,6,8,5,Feeling strong
ATH_082,2023-02-12,6,3,6,8,Good training session
ATH_082,2024-05-23,10,2,7,4,
ATH_082,2024-11-04,4,6,6,8,
ATH_082,2023-12-23,2,8,4,5,Feeling strong
ATH_082,2023-07-30,7,2,1,10,Struggled with motivation
ATH_082,2024-08-15,10,1,4,8,
ATH_082,2024-07-26,2,3,1,7,
ATH_082,2024-03-06,10,8,5,8,
ATH_082,2023-09-04,2,7,4,8,
ATH_082,2024-01-16,7,9,7,6,Felt great today
